,created_date,tweets,sentiment
68,2019-05-06,n't worry another train right around bend,Positive
69,2019-05-06,Beyond Meat heads . course Chowderhead esteemed lamented Moe,Neutral
70,2019-05-06,Lovin Funko dolls ! ! !,Neutral
71,2019-05-06,Okay heck shorted Beyond Meat overrun . chowderheads,Positive
72,2019-05-06,RT @ TheStreet : . @ JimCramer 's takeaway Berkshire 's annual meeting ? 's good Warren Buffett comes $ OXY $ APC :,Positive
73,2019-05-06,got right !,Positive
74,2019-05-06,RT @ realmoney : may think President @ realDonaldTrump clueless tariffs work . @ jimcramer willing bet Trump knows t…,Positive
75,2019-05-06,RT @ TheStreet : importance portfolio management never clear market like . Learn tips trade @ Jim…,Negative
76,2019-05-06,RT @ TheStreet : pro-golfer @ bubbawatson make big bet CBD ? Full interview @ cbdmd_usa :,Positive
77,2019-05-06,RT @ TheStreet : focus $ NVDA day like ? @ JimCramer talk 's Nvidia 's China exposure effect could @ RealMo…,Neutral
78,2019-05-06,"RT @ TheStreet : case , maybe n't time follow Buffett 's footsteps . @ JimCramer says use down market opportunity b…",Negative
79,2019-05-06,RT @ TheStreet : choice Iron Throne Wall Street ? # GameofThrones parody :,Neutral
80,2019-05-06,RT @ TheStreet : n't expect tariff headline go anywhere . 's @ JimCramer thinks @ realDonaldTrump playing long game.…,Negative
81,2019-05-06,RT @ TheStreet : market feeling art deal ? @ TFMkts breaks down Fed tweet may heard mean Wa…,Negative
82,2019-05-06,"RT @ _Will_Bridges_ : @ carlquintanilla @ jimcramer @ CNBC agree Mr. Cramer . Boil issue down 's core , sid…",Negative
83,2019-05-06,RT @ TheStreet : 1 . Trump tweets 2 . Markets slump 3 . @ JimCramer @ markatRoss LIVE 10 ET break down investors need n…,Negative
84,2019-05-06,'s good right ... thank ...,Positive
85,2019-05-06,RT @ MorganLBrennan : Amid trade escalation : @ DeptofDefense 's 136-pg report Congress China 's military & amp ; security developments must-…,Negative
86,2019-05-06,Stock Day ! ! !,Neutral
87,2019-05-06,"RT @ BretKenwell : @ jimcramer news well timed traders , 's little question US operating position str…",Negative
88,2019-05-06,"RT @ carlquintanilla : `` 'm gon na say something everyone disagree : . n't . Need . . Right . . '' - @ jimcramer , US/Chi…",Positive
89,2019-05-06,"could strong , , part critical reasoning essay",Positive
90,2019-05-06,RT @ TheStreet : Reminder @ JimCramer : Selloffs market corrections like rain . Expect open umbrella :,Neutral
91,2019-05-06,necessarily,Neutral
92,2019-05-06,Goldman could raise fast $ OXY- $ APC -- $ TSLA -- Occidental paying way much..,Positive
93,2019-05-06,RT @ davidfaber : Today,Neutral
94,2019-05-06,go ! ! ! ! ! ! ! ! @ SquawkStreet,Neutral
95,2019-05-06,RT @ TheStreet : already forgotten Friday different day ? @ hmeisler takes charts :,Neutral
96,2019-05-06,promised ... .,Neutral
97,2019-05-06,RT @ DougKass : @ realmoney Trading opportunistically using volatility advantage . Moved Large Sized short Indices Small-Medi…,Positive
98,2019-05-06,RT @ realmoney : ’ guide @ jimcramer buy avoid @ realDonaldTrump ’ latest China tweet,Positive
